"code","site","tree","collection_date","collector","species","location","long","lat","transplant_date","status","block","within_block_position","treatment","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","elev_m"
"S07T07P03",7,7,"2/17/2024","ZAR + BRY","pauciflora","Namadgi, Mt Franklin Road",148.7958075,-35.40021858,"5/1/2024","dead","H2",NA,NA,9.54583358764648,10.6916666030884,43.4620628356934,506.581512451172,22.7999992370605,-1.79999995231628,24.5999984741211,6.08333349227905,15.6499996185303,15.716667175293,3.28333330154419,1015,108,63,15.8454093933105,297,210,210,285,1232.10192871094
"S07T07P16",7,7,"2/17/2024","ZAR + BRY","pauciflora","Namadgi, Mt Franklin Road",148.7958075,-35.40021858,"5/1/2024","dead","H2",NA,NA,9.54583358764648,10.6916666030884,43.4620628356934,506.581512451172,22.7999992370605,-1.79999995231628,24.5999984741211,6.08333349227905,15.6499996185303,15.716667175293,3.28333330154419,1015,108,63,15.8454093933105,297,210,210,285,1232.10192871094
"S08T04P01",8,4,"2/17/2024","ZAR + BRY","debeuzevillei","Namadgi, Mt Franklin Road",148.7744314,-35.53567387,"5/3/2024","dead","H2",NA,NA,7.01666688919067,9.13333320617676,39.8835525512695,502.205749511719,19.6000003814697,-3.29999995231628,22.8999996185303,3.46666669845581,13.1000003814697,13.1166667938232,0.816666662693024,1060,110,70,15.239236831665,313,221,228,288,1619.29418945312
"S08T04P02",8,4,"2/17/2024","ZAR + BRY","debeuzevillei","Namadgi, Mt Franklin Road",148.7744314,-35.53567387,"5/3/2024","dead","H2",NA,NA,7.01666688919067,9.13333320617676,39.8835525512695,502.205749511719,19.6000003814697,-3.29999995231628,22.8999996185303,3.46666669845581,13.1000003814697,13.1166667938232,0.816666662693024,1060,110,70,15.239236831665,313,221,228,288,1619.29418945312
"S08T04P03",8,4,"2/17/2024","ZAR + BRY","debeuzevillei","Namadgi, Mt Franklin Road",148.7744314,-35.53567387,"5/3/2024","dead","H2",NA,NA,7.01666688919067,9.13333320617676,39.8835525512695,502.205749511719,19.6000003814697,-3.29999995231628,22.8999996185303,3.46666669845581,13.1000003814697,13.1166667938232,0.816666662693024,1060,110,70,15.239236831665,313,221,228,288,1619.29418945312
"S08T04P10",8,4,"2/17/2024","ZAR + BRY","debeuzevillei","Namadgi, Mt Franklin Road",148.7744314,-35.53567387,"5/6/2024","dead","H2",NA,NA,7.01666688919067,9.13333320617676,39.8835525512695,502.205749511719,19.6000003814697,-3.29999995231628,22.8999996185303,3.46666669845581,13.1000003814697,13.1166667938232,0.816666662693024,1060,110,70,15.239236831665,313,221,228,288,1619.29418945312
"S08T04P11",8,4,"2/17/2024","ZAR + BRY","debeuzevillei","Namadgi, Mt Franklin Road",148.7744314,-35.53567387,"5/6/2024","dead","H2",NA,NA,7.01666688919067,9.13333320617676,39.8835525512695,502.205749511719,19.6000003814697,-3.29999995231628,22.8999996185303,3.46666669845581,13.1000003814697,13.1166667938232,0.816666662693024,1060,110,70,15.239236831665,313,221,228,288,1619.29418945312
"S08T04P14",8,4,"2/17/2024","ZAR + BRY","debeuzevillei","Namadgi, Mt Franklin Road",148.7744314,-35.53567387,"5/6/2024","dead","H2",NA,NA,7.01666688919067,9.13333320617676,39.8835525512695,502.205749511719,19.6000003814697,-3.29999995231628,22.8999996185303,3.46666669845581,13.1000003814697,13.1166667938232,0.816666662693024,1060,110,70,15.239236831665,313,221,228,288,1619.29418945312
"S09T01P03",9,1,"0/05/2023","BRY","acerina","Baw Baw Plateau",146.345269,-37.88025918,"5/7/2024","dead","H2",NA,NA,7.38333320617676,6.7000002861023,36.6120223999023,429.822021484375,18.1000003814697,-0.200000002980232,18.3000011444092,2.41666674613953,12.9000005722046,12.9000005722046,2.34999990463257,1441,153,65,23.7971000671387,448,241,241,435,1412.02014160156
"S09T02P010",9,2,"0/05/2023","BRY","acerina","Baw Baw Plateau",146.3437721,-37.87613875,"5/8/2024","dead","H2",NA,NA,7.38333320617676,6.7000002861023,36.6120223999023,429.822021484375,18.1000003814697,-0.200000002980232,18.3000011444092,2.41666674613953,12.9000005722046,12.9000005722046,2.34999990463257,1441,153,65,23.7971000671387,448,241,241,435,1499.62536621094
"S09T02P014",9,2,"0/05/2023","BRY","acerina","Baw Baw Plateau",146.3437721,-37.87613875,"5/8/2024","dead","H2",NA,NA,7.38333320617676,6.7000002861023,36.6120223999023,429.822021484375,18.1000003814697,-0.200000002980232,18.3000011444092,2.41666674613953,12.9000005722046,12.9000005722046,2.34999990463257,1441,153,65,23.7971000671387,448,241,241,435,1499.62536621094
"S09T02P05",9,2,"0/05/2023","BRY","acerina","Baw Baw Plateau",146.3437721,-37.87613875,"5/8/2024","dead","H2",NA,NA,7.38333320617676,6.7000002861023,36.6120223999023,429.822021484375,18.1000003814697,-0.200000002980232,18.3000011444092,2.41666674613953,12.9000005722046,12.9000005722046,2.34999990463257,1441,153,65,23.7971000671387,448,241,241,435,1499.62536621094
"S09T02P06",9,2,"0/05/2023","BRY","acerina","Baw Baw Plateau",146.3437721,-37.87613875,"5/8/2024","dead","H2",NA,NA,7.38333320617676,6.7000002861023,36.6120223999023,429.822021484375,18.1000003814697,-0.200000002980232,18.3000011444092,2.41666674613953,12.9000005722046,12.9000005722046,2.34999990463257,1441,153,65,23.7971000671387,448,241,241,435,1499.62536621094
"S09T06P03",9,6,"0/05/2023","BRY","acerina","Baw Baw Plateau",146.328103,-37.83555978,"2/13/2024","dead","H2",NA,NA,7.40000009536743,7.06666660308838,37.3897705078125,437.061462402344,18.3999996185303,-0.5,18.8999996185303,2.36666655540466,12.9666662216187,12.9666662216187,2.18333339691162,1417,157,63,24.8477172851562,453,236,236,435,1353.13391113281
"S09T06P06",9,6,"0/05/2023","BRY","acerina","Baw Baw Plateau",146.328103,-37.83555978,"2/13/2024","dead","H2",NA,NA,7.40000009536743,7.06666660308838,37.3897705078125,437.061462402344,18.3999996185303,-0.5,18.8999996185303,2.36666655540466,12.9666662216187,12.9666662216187,2.18333339691162,1417,157,63,24.8477172851562,453,236,236,435,1353.13391113281
"S09T06P08",9,6,"0/05/2023","BRY","acerina","Baw Baw Plateau",146.328103,-37.83555978,"2/13/2024","dead","H2",NA,NA,7.40000009536743,7.06666660308838,37.3897705078125,437.061462402344,18.3999996185303,-0.5,18.8999996185303,2.36666655540466,12.9666662216187,12.9666662216187,2.18333339691162,1417,157,63,24.8477172851562,453,236,236,435,1353.13391113281
"S09T06P09",9,6,"0/05/2023","BRY","acerina","Baw Baw Plateau",146.328103,-37.83555978,"2/13/2024","dead","H2",NA,NA,7.40000009536743,7.06666660308838,37.3897705078125,437.061462402344,18.3999996185303,-0.5,18.8999996185303,2.36666655540466,12.9666662216187,12.9666662216187,2.18333339691162,1417,157,63,24.8477172851562,453,236,236,435,1353.13391113281
"S09T06P15",9,6,"0/05/2023","BRY","acerina","Baw Baw Plateau",146.328103,-37.83555978,"2/13/2024","dead","H2",NA,NA,7.40000009536743,7.06666660308838,37.3897705078125,437.061462402344,18.3999996185303,-0.5,18.8999996185303,2.36666655540466,12.9666662216187,12.9666662216187,2.18333339691162,1417,157,63,24.8477172851562,453,236,236,435,1353.13391113281
"S10T02P03",10,2,"0/05/2023","BRY","hedraia","Falls Creek/Bogong",147.295,-36.7132,"5/6/2024","dead","H2",NA,NA,8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1436.73229980469
"S10T02P05",10,2,"0/05/2023","BRY","hedraia","Falls Creek/Bogong",147.295,-36.7132,"5/6/2024","dead","H2",NA,NA,8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1436.73229980469
"S10T02P06",10,2,"0/05/2023","BRY","hedraia","Falls Creek/Bogong",147.295,-36.7132,"5/6/2024","dead","H2",NA,NA,8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1436.73229980469
"S10T03P06",10,3,"0/05/2024","BRY","hedraia","Falls Creek/Bogong",147.3045634,-36.72356214,"5/8/2024","dead","H2",NA,NA,7.05416679382324,8.125,37.2706413269043,499.497283935547,19.3999996185303,-2.40000009536743,21.7999992370605,1.03333330154419,13.2666664123535,13.2666664123535,1.03333330154419,1582,179,74,25.5976619720459,506,267,267,506,1734.21838378906
"S10T03P12",10,3,"0/05/2024","BRY","hedraia","Falls Creek/Bogong",147.3045634,-36.72356214,"5/8/2024","dead","H2",NA,NA,7.05416679382324,8.125,37.2706413269043,499.497283935547,19.3999996185303,-2.40000009536743,21.7999992370605,1.03333330154419,13.2666664123535,13.2666664123535,1.03333330154419,1582,179,74,25.5976619720459,506,267,267,506,1734.21838378906
"S10T03P13",10,3,"0/05/2024","BRY","hedraia","Falls Creek/Bogong",147.3045634,-36.72356214,"5/8/2024","dead","H2",NA,NA,7.05416679382324,8.125,37.2706413269043,499.497283935547,19.3999996185303,-2.40000009536743,21.7999992370605,1.03333330154419,13.2666664123535,13.2666664123535,1.03333330154419,1582,179,74,25.5976619720459,506,267,267,506,1734.21838378906
"S10T03P14",10,3,"0/05/2024","BRY","hedraia","Falls Creek/Bogong",147.3045634,-36.72356214,"5/8/2024","dead","H2",NA,NA,7.05416679382324,8.125,37.2706413269043,499.497283935547,19.3999996185303,-2.40000009536743,21.7999992370605,1.03333330154419,13.2666664123535,13.2666664123535,1.03333330154419,1582,179,74,25.5976619720459,506,267,267,506,1734.21838378906
"S10T06P04",10,6,"0/05/2023","BRY","hedraia","Falls Creek/Bogong",147.2842634,-36.77229158,"5/8/2024","dead","H2",NA,NA,7.32499980926514,8.26666641235352,37.575756072998,501.450164794922,19.7000007629395,-2.29999995231628,22,1.23333334922791,13.533332824707,13.533332824707,1.23333334922791,1470,173,70,25.3304977416992,470,254,254,470,1416.79943847656
"S10T07P05",10,7,"0/05/2023","BRY","hedraia","Falls Creek/Bogong",147.284648,-36.77091069,"5/8/2024","dead","H2",NA,NA,7.32499980926514,8.26666641235352,37.575756072998,501.450164794922,19.7000007629395,-2.29999995231628,22,1.23333334922791,13.533332824707,13.533332824707,1.23333334922791,1470,173,70,25.3304977416992,470,254,254,470,1467.08923339844
"S10T08P01",10,8,"0/05/2023","BRY","hedraia","Falls Creek/Bogong",147.2913688,-36.76286481,"5/7/2024","dead","H2",NA,NA,7.38333320617676,8.18333339691162,37.3668174743652,501.07763671875,19.7000007629395,-2.20000004768372,21.9000015258789,1.28333330154419,13.5833330154419,13.5833330154419,1.28333330154419,1467,172,70,25.4845294952393,470,252,252,470,1538.8203125
"S10T08P05",10,8,"0/05/2023","BRY","hedraia","Falls Creek/Bogong",147.2913688,-36.76286481,"5/7/2024","dead","H2",NA,NA,7.38333320617676,8.18333339691162,37.3668174743652,501.07763671875,19.7000007629395,-2.20000004768372,21.9000015258789,1.28333330154419,13.5833330154419,13.5833330154419,1.28333330154419,1467,172,70,25.4845294952393,470,252,252,470,1538.8203125
"S10T08P09",10,8,"0/05/2023","BRY","hedraia","Falls Creek/Bogong",147.2913688,-36.76286481,"5/7/2024","dead","H1",NA,NA,7.38333320617676,8.18333339691162,37.3668174743652,501.07763671875,19.7000007629395,-2.20000004768372,21.9000015258789,1.28333330154419,13.5833330154419,13.5833330154419,1.28333330154419,1467,172,70,25.4845294952393,470,252,252,470,1538.8203125
"S11T01P17",11,1,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.297255,-36.71530832,"5/1/2024","dead","H1",NA,NA,8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1442.45153808594
"S11T02P06",11,2,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.2949949,-36.71321879,"5/1/2024","dead","H2",NA,NA,8.06666660308838,8.65000057220459,38.7892379760742,495.866271972656,20.6000003814697,-1.70000004768372,22.3000011444092,2.06666660308838,14.216667175293,14.216667175293,2.06666660308838,1436,161,66,26.7405071258545,466,241,241,466,1436.73229980469
"S11T04P10",11,4,"0/05/2023","BRY","pauciflora","Falls Creek/Bogong",147.3110202,-36.71336842,"5/7/2024","dead","H2",NA,NA,7.59583330154419,8.2083330154419,37.652904510498,495.701782226562,19.8999996185303,-1.89999997615814,21.7999992370605,1.61666667461395,13.7666664123535,13.7666664123535,1.61666667461395,1515,171,71,25.3477573394775,483,259,259,483,1489.41674804688
"S12T06P08",12,6,"5/30/2020","MON","pauciflora","Armidale",151.9918547,-30.51419373,"5/6/2024","dead","H1",NA,NA,13.4499998092651,12.0333337783813,48.7179489135742,468.493713378906,25.7000007629395,1,24.7000007629395,19.0166664123535,7.38333320617676,19.0166664123535,7.38333320617676,842,126,30,42.833927154541,335,114,335,114,996.149841308594
"S12T06P09",12,6,"5/30/2020","MON","pauciflora","Armidale",151.9918547,-30.51419373,"5/6/2024","dead","H2",NA,NA,13.4499998092651,12.0333337783813,48.7179489135742,468.493713378906,25.7000007629395,1,24.7000007629395,19.0166664123535,7.38333320617676,19.0166664123535,7.38333320617676,842,126,30,42.833927154541,335,114,335,114,996.149841308594
"S12T06P10",12,6,"5/30/2020","MON","pauciflora","Armidale",151.9918547,-30.51419373,"5/6/2024","dead","H2",NA,NA,13.4499998092651,12.0333337783813,48.7179489135742,468.493713378906,25.7000007629395,1,24.7000007629395,19.0166664123535,7.38333320617676,19.0166664123535,7.38333320617676,842,126,30,42.833927154541,335,114,335,114,996.149841308594
"S12T10P03",12,10,"6/2/2020","MON","pauciflora","Armidale",151.5809935,-30.96356189,"5/13/2024","dead","H1",NA,NA,12.7208337783813,13.5249996185303,51.0377349853516,495.724700927734,26.1000003814697,-0.400000005960464,26.5,18.6499996185303,6.36666679382324,18.6499996185303,6.36666679382324,825,118,45,33.4566078186035,301,147,301,147,1078.83056640625
"S12T10P10",12,10,"6/2/2020","MON","pauciflora","Armidale",151.5809935,-30.96356189,"5/13/2024","dead","H2",NA,NA,12.7208337783813,13.5249996185303,51.0377349853516,495.724700927734,26.1000003814697,-0.400000005960464,26.5,18.6499996185303,6.36666679382324,18.6499996185303,6.36666679382324,825,118,45,33.4566078186035,301,147,301,147,1078.83056640625
"S13T05P05",13,5,"7/2/2020","MON","pauciflora","Goulburn",149.5035819,-34.43456833,"5/3/2024","dead","H1",NA,NA,11.5583333969116,12.2833337783813,47.0625801086426,513.804138183594,25.7000007629395,-0.400000005960464,26.1000003814697,8.25,15.5,17.9333343505859,5.21666669845581,808,80,55,14.1103601455688,234,168,193,218,934.766418457031
"S13T05P08",13,5,"7/2/2020","MON","pauciflora","Goulburn",149.5035819,-34.43456833,"5/3/2024","dead","H2",NA,NA,11.5583333969116,12.2833337783813,47.0625801086426,513.804138183594,25.7000007629395,-0.400000005960464,26.1000003814697,8.25,15.5,17.9333343505859,5.21666669845581,808,80,55,14.1103601455688,234,168,193,218,934.766418457031
"S13T05P16",13,5,"7/2/2020","MON","pauciflora","Goulburn",149.5035819,-34.43456833,"5/3/2024","dead","H1",NA,NA,11.5583333969116,12.2833337783813,47.0625801086426,513.804138183594,25.7000007629395,-0.400000005960464,26.1000003814697,8.25,15.5,17.9333343505859,5.21666669845581,808,80,55,14.1103601455688,234,168,193,218,934.766418457031
"S13T09P05",13,9,"7/2/2020","MON","pauciflora","Goulburn",149.7970744,-34.38220076,"5/14/2024","dead","H2",NA,NA,11.8999996185303,12.25,47.8515625,495.112487792969,25.6000003814697,0,25.6000003814697,17.7000007629395,6.63333320617676,18,5.73333311080933,864,89,65,9.50864696502686,236,199,225,207,859.400085449219
"S13T09P10",13,9,"7/2/2020","MON","pauciflora","Goulburn",149.7970744,-34.38220076,"5/14/2024","dead","H1",NA,NA,11.8999996185303,12.25,47.8515625,495.112487792969,25.6000003814697,0,25.6000003814697,17.7000007629395,6.63333320617676,18,5.73333311080933,864,89,65,9.50864696502686,236,199,225,207,859.400085449219
"S13T09P11",13,9,"7/2/2020","MON","pauciflora","Goulburn",149.7970744,-34.38220076,"5/14/2024","dead","H2",NA,NA,11.8999996185303,12.25,47.8515625,495.112487792969,25.6000003814697,0,25.6000003814697,17.7000007629395,6.63333320617676,18,5.73333311080933,864,89,65,9.50864696502686,236,199,225,207,859.400085449219
"S13T09P17",13,9,"7/2/2020","MON","pauciflora","Goulburn",149.7970744,-34.38220076,"5/14/2024","dead","H2",NA,NA,11.8999996185303,12.25,47.8515625,495.112487792969,25.6000003814697,0,25.6000003814697,17.7000007629395,6.63333320617676,18,5.73333311080933,864,89,65,9.50864696502686,236,199,225,207,859.400085449219
"S14T02P02",14,2,"2/13/2021","MON","pauciflora","Kosciuszko",148.645476,-36.187429,"5/8/2024","dead","H2",NA,NA,9.56666660308838,12.5500001907349,47.1804504394531,508.126403808594,24.1000003814697,-2.5,26.6000003814697,8.93333339691162,4.34999990463257,15.8000001907349,3.28333330154419,814,84,56,13.6400537490845,244,180,192,191,1144.85620117188
"S14T07P12",14,7,"2/14/2021","MON","pauciflora","Kosciuszko",148.628114,-36.182397,"5/8/2024","dead","H2",NA,NA,9.76666641235352,12.4833335876465,47.2853507995605,505.745758056641,24.1000003814697,-2.29999995231628,26.3999996185303,9.18333339691162,7,15.966667175293,3.50000023841858,774,81,53,14.0304050445557,232,170,184,182,1101.10754394531
"S14T07P18",14,7,"2/14/2021","MON","pauciflora","Kosciuszko",148.628114,-36.182397,"5/8/2024","dead","H1",NA,NA,9.76666641235352,12.4833335876465,47.2853507995605,505.745758056641,24.1000003814697,-2.29999995231628,26.3999996185303,9.18333339691162,7,15.966667175293,3.50000023841858,774,81,53,14.0304050445557,232,170,184,182,1101.10754394531
"S03T10P06",3,10,"2/8/2024","ZAR + BRY","niphophila","Charlotte Pass/Perisher",148.4284512,-36.38276499,"5/3/2024","lisa","spare",NA,NA,6.55416679382324,9.77499961853027,42.3160171508789,485.210632324219,19.5,-3.59999990463257,23.1000003814697,3.04999995231628,12.4666662216187,12.4666662216187,0.566666662693024,1653,179,87,21.7221260070801,523,301,301,485,1668.66540527344
"S04T02P07",4,2,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3974861,-36.31162772,"5/6/2024","lisa","spare",NA,NA,6.42916679382324,9.42500019073486,40.625,503.404144287109,19.3999996185303,-3.79999995231628,23.1999988555908,2.83333325386047,12.5,12.5,0.183333322405815,1695,191,85,24.4095611572266,555,296,296,500,1605.39404296875
"S04T02P08",4,2,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3974861,-36.31162772,"5/6/2024","lisa","spare",NA,NA,6.42916679382324,9.42500019073486,40.625,503.404144287109,19.3999996185303,-3.79999995231628,23.1999988555908,2.83333325386047,12.5,12.5,0.183333322405815,1695,191,85,24.4095611572266,555,296,296,500,1605.39404296875
"S04T02P09",4,2,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3974861,-36.31162772,"5/6/2024","lisa","spare",NA,NA,6.42916679382324,9.42500019073486,40.625,503.404144287109,19.3999996185303,-3.79999995231628,23.1999988555908,2.83333325386047,12.5,12.5,0.183333322405815,1695,191,85,24.4095611572266,555,296,296,500,1605.39404296875
"S04T02P11",4,2,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3974861,-36.31162772,"5/6/2024","lisa","spare",NA,NA,6.42916679382324,9.42500019073486,40.625,503.404144287109,19.3999996185303,-3.79999995231628,23.1999988555908,2.83333325386047,12.5,12.5,0.183333322405815,1695,191,85,24.4095611572266,555,296,296,500,1605.39404296875
